Date,RELIANCE.NS,INFY.NS,TCS.NS,HDFCBANK.NS,SUNPHARMA.NS,AXISBANK.NS,HINDUNILVR.NS
13-04-2022,1161.031372,1569.683228,3253.870117,696.7851563,901.0021362,789.7525024,2005.699829
18-04-2022,1157.4823,1455.540161,3134.89209,663.7283325,892.1051636,795.5283813,2029.464111
19-04-2022,1201.595703,1402.216309,3084.999268,638.4006348,886.8151245,794.4827881,1969.260254
20-04-2022,1236.927368,1425.287354,3160.438477,644.1558838,888.2577515,791.3956299,2017.62854
21-04-2022,1265.888916,1453.205933,3224.28125,653.6924438,908.0716553,798.4660645,2048.382813
22-04-2022,1255.287231,1423.2677,3209.975342,644.7741699,889.5081787,777.354187,1982.214355
25-04-2022,1226.257446,1401.408447,3152.796387,649.6019897,865.6546021,777.4537964,1957.797241
26-04-2022,1262.954102,1419.272827,3151.10791,652.5985107,883.0157471,771.7774658,2002.158081
27-04-2022,1264.182739,1393.957642,3164.347168,652.8363037,871.5217896,762.7153931,1999.12915
28-04-2022,1283.065796,1420.709106,3184.873047,652.2655029,885.8532104,776.5574951,2089.295654
29-04-2022,1269.597412,1407.198608,3151.463379,658.567688,893.2113037,725.5704346,2082.771973
02-05-2022,1265.138184,1383.364624,3147.64209,667.6523438,888.1616821,724.3256836,2078.718018
04-05-2022,1225.643066,1378.472046,3091.974121,644.9644775,866.5203247,704.2594604,2023.779663
05-05-2022,1201.641235,1422.998169,3121.874268,643.5137329,844.6384888,699.4295654,2019.16626
06-05-2022,1192.427246,1385.025391,3050.078613,626.6999512,849.5917969,670.6000366,2002.949951
09-05-2022,1145.856812,1409.71228,3061.185547,627.7701416,851.6118774,660.9403076,1972.615356
10-05-2022,1125.995483,1394.136963,3055.543457,637.8536377,828.9604492,657.0067139,2032.026978
11-05-2022,1114.460938,1370.572388,3031.773682,641.4447021,822.1794434,669.5543213,2016.277466
12-05-2022,1091.755859,1354.458374,3028.797119,626.9856567,817.5626831,646.9487305,1993.258301
13-05-2022,1104.13208,1350.508545,3034.351074,621.3560181,848.8225098,633.3057251,2044.795044
16-05-2022,1104.405151,1336.773682,3000.49707,627.9719849,851.8041992,636.2932739,2066.369873
17-05-2022,1150.793579,1363.121216,3066.961426,632.2543945,857.7194214,652.2266846,2092.231201
18-05-2022,1154.979736,1354.817383,3064.473633,632.2063599,864.8370361,656.7080078,2135.473633
19-05-2022,1128.361572,1281.161011,2898.445313,619.2869263,850.8421631,647.496521,2110.450684
20-05-2022,1194.15625,1306.296387,2926.035889,635.5985718,880.7073364,670.3012695,2167.672852
23-05-2022,1186.170898,1318.191162,2951.581299,627.4428101,886.8631592,672.5418701,2217.858643
24-05-2022,1190.243286,1293.593872,2921.592529,634.6361694,875.1768188,661.2888794,2152.481934
25-05-2022,1188.491455,1266.168945,2833.61377,639.3757324,876.4271851,662.2349243,2142.2771
26-05-2022,1177.161621,1278.288086,2886.659912,657.6119995,865.6065674,680.4089966,2125.035889
27-05-2022,1171.701416,1311.862305,2917.388428,669.8095703,869.4058838,685.4379883,2172.006104
30-05-2022,1212.515991,1370.617065,3019.321045,674.3806763,854.4011841,690.7658081,2189.10791
31-05-2022,1197.887329,1364.085327,3009.571045,668.3179321,827.7580566,682.3510132,2193.11499
01-06-2022,1198.27417,1341.359619,3001.38623,671.1568604,807.2228394,683.1974487,2151.363525
02-06-2022,1239.589478,1368.077026,3062.036377,666.4653931,826.74823,688.6744995,2129.322998
03-06-2022,1264.705811,1380.505737,3077.377686,664.1558838,832.0864258,674.4837646,2135.986328
06-06-2022,1259.268555,1388.081055,3069.147949,663.265686,826.9887085,669.4050293,2125.315674
07-06-2022,1261.634644,1366.897461,3008.095215,655.6391602,815.8795166,663.0812988,2061.104248
08-06-2022,1239.475586,1360.819214,3045.174316,657.9487915,814.9176636,655.8615723,2047.544189
09-06-2022,1273.464966,1374.427368,3065.703857,662.9047852,826.0748291,658.550293,2048.149658
10-06-2022,1235.016357,1339.772095,3005.590088,650.1057739,813.4268799,657.9527588,2050.199951
13-06-2022,1211.651489,1292.324707,2880.085449,638.3171387,797.8449707,646.251709,2047.403931
14-06-2022,1195.817139,1306.88562,2871.989746,631.2921143,793.5648193,648.0441895,2023.266724
15-06-2022,1181.347656,1290.238281,2868.187744,629.1027222,790.9197998,647.795166,2018.143066
16-06-2022,1164.830811,1267.557739,2810.668457,616.5202026,783.5134888,632.2600708,2018.283936
17-06-2022,1178.481079,1258.576416,2763.167725,620.5861206,763.1226807,632.5588379,1984.202271
20-06-2022,1157.118408,1282.935059,2784.189453,636.1759644,774.5684814,625.687561,2064.541016
21-06-2022,1175.796631,1315.36792,2873.242188,643.1047974,786.2547607,633.8534546,2073.09668
22-06-2022,1140.078003,1303.891479,2883.082275,640.0734253,778.4158936,624.1937866,2071.075195
23-06-2022,1121.581787,1317.681396,2959.879639,642.4310913,793.4205933,626.7330933,2117.849365
24-06-2022,1137.552856,1307.384399,2945.834717,651.4049683,793.131897,631.3638916,2166.079834
27-06-2022,1134.185669,1337.775879,2965.156738,652.5838013,803.760376,634.4508667,2181.828125
28-06-2022,1150.133911,1342.811157,2968.243164,647.6036987,796.9793091,639.6790771,2179.007568
29-06-2022,1173.999268,1327.479248,2943.509033,646.6654053,806.6939697,622.9489136,2099.844482
30-06-2022,1181.052002,1326.254517,2922.576416,648.6141357,798.9030151,634.1520996,2097.164795
01-07-2022,1095.987427,1342.130737,2965.514893,651.3808594,797.6044922,641.2724609,2145.81958
04-07-2022,1098.262451,1349.932739,2893.906738,652.295105,797.7487793,651.6291504,2233.11499
05-07-2022,1107.157959,1339.000854,2877.133057,650.8274536,803.9046021,645.8034668,2257.842041
06-07-2022,1097.420776,1353.244019,2916.896484,659.8012695,805.7320557,655.2142944,2348.945068
07-07-2022,1086.614258,1359.639893,2941.138184,671.6139526,817.0337524,656.4110718,2325.017578
08-07-2022,1088.115845,1373.928467,2921.100098,672.2393799,824.968811,667.381958,2347.488037
11-07-2022,1102.903687,1336.460693,2785.441895,676.5940552,824.5360718,678.0537109,2341.612061
12-07-2022,1101.33374,1305.116455,2759.411133,669.6893311,819.1016235,674.4133911,2303.017334
13-07-2022,1081.813843,1310.423462,2718.306152,653.3536987,827.3253784,678.1036377,2348.333984
14-07-2022,1090.731934,1296.271118,2689.605469,650.0817261,846.3217163,666.484375,2348.381104
15-07-2022,1092.8479,1297.631958,2685.883301,655.3745728,844.8789673,660.4503174,2414.851563
18-07-2022,1102.152832,1351.656372,2747.680664,648.397583,849.1110229,682.6914673,2400.749268
19-07-2022,1108.909912,1346.439941,2757.32251,648.6382446,841.8971558,698.7488403,2414.334961
20-07-2022,1138.89502,1374.699707,2838.537109,656.8180542,834.3948364,703.8354492,2448.697998
21-07-2022,1131.296265,1390.666748,2849.748779,654.7490234,836.4628296,713.6593628,2451.471436
22-07-2022,1138.940674,1366.53479,2844.0979,670.026123,841.1277466,728.8192139,2482.638916
25-07-2022,1101.311157,1364.085327,2840.286133,671.9989014,835.2124023,725.4281616,2466.655518
26-07-2022,1101.811646,1316.501831,2794.678467,670.6275024,834.5391235,704.5834351,2394.731689
27-07-2022,1100.765137,1334.55542,2860.108154,675.7519531,859.883606,717.050415,2427.496826
28-07-2022,1118.01001,1376.60498,2924.37085,681.7424927,860.7011108,723.9820557,2463.365234
29-07-2022,1141.829956,1405.907715,2961.503418,690.0907593,907.2059937,722.835083,2479.630127
01-08-2022,1171.587524,1407.13269,2958.7229,695.8407593,883.6409302,728.8690796,2437.88623
02-08-2022,1176.046753,1400.373779,2952.444824,688.1901855,882.2463989,728.5200195,2477.608643
03-08-2022,1185.920532,1420.785889,2995.226807,689.802063,862.769104,728.5698242,2469.241211
04-08-2022,1170.245483,1451.449829,3009.084473,688.9841309,883.4486084,719.6934204,2470.745117
05-08-2022,1153.000488,1466.645752,3018.143066,686.6503906,880.9959106,726.5751953,2487.151367
08-08-2022,1168.084106,1469.140503,3026.574219,703.491333,875.6577148,743.5800781,2491.805176
10-08-2022,1175.068604,1453.763184,3008.456543,705.5363159,884.6029053,737.0474854,2484.707031
11-08-2022,1178.981689,1469.639282,3069.67041,714.8709106,885.9012451,756.8449707,2457.348145
12-08-2022,1198.046631,1446.187866,3050.880371,714.6063232,878.5913086,758.5405273,2439.719238
16-08-2022,1206.373291,1448.320068,3042.942627,722.7861328,879.6974487,762.6297607,2486.30542
17-08-2022,1212.675293,1457.210815,3050.477051,726.5151978,885.6608887,770.0599365,2524.053467
18-08-2022,1214.874512,1436.07251,3032.67334,727.3812256,881.7654419,763.0286255,2521.609131
19-08-2022,1193.213623,1448.909668,3036.709473,718.4075317,869.7993774,755.4985352,2476.950928
22-08-2022,1189.904053,1429.450073,3008.725586,707.4849854,849.7275391,739.8898926,2469.569824
23-08-2022,1208.255249,1399.285156,2945.986328,705.2957153,857.3027344,745.0761108,2437.651123
24-08-2022,1205.036987,1394.8396,2919.752686,708.6879272,850.1617432,748.1680298,2433.420166
25-08-2022,1201.521851,1377.285278,2886.431885,704.838562,846.5911865,741.3859253,2420.210449
26-08-2022,1195.108154,1380.369751,2890.02002,704.9589233,849.3415527,742.9318237,2417.718994
29-08-2022,1185.818481,1326.118408,2809.611816,692.5928955,848.4730225,726.7747192,2421.715088
30-08-2022,1204.215332,1354.42334,2880.108643,715.0633545,861.789917,749.5144043,2500.737305
01-09-2022,1168.813965,1328.341064,2808.850098,708.3510742,841.3320313,742.1838989,2450.108643
02-09-2022,1155.164673,1318.180298,2807.682861,714.7747192,839.1124268,748.2178345,2447.852051
05-09-2022,1173.105103,1325.710083,2810.373779,719.369873,853.6356201,754.1022339,2445.031494
06-09-2022,1185.453247,1320.085449,2804.679199,716.6271362,856.6755371,748.0183716,2419.176758
07-09-2022,1178.560181,1322.398926,2824.904541,713.2349854,862.4654541,753.4041748,2411.185059
08-09-2022,1180.226318,1338.955566,2842.886963,720.5968018,862.9960938,777.6898193,2422.983887
09-09-2022,1172.876831,1371.388184,2885.938965,721.0780029,858.8467407,782.7762451,2433.843262
12-09-2022,1186.001099,1393.6604,2908.630371,718.6480713,856.6271973,798.883667,2426.039795
13-09-2022,1195.906982,1401.598389,2896.432861,728.0549316,858.9915161,803.4215698,2431.869141
14-09-2022,1181.572998,1338.501953,2798.714111,735.5371094,852.8154297,800.9282227,2417.578125
15-09-2022,1169.863892,1299.854614,2784.319336,731.711792,843.696228,787.9126587,2407.236084
16-09-2022,1140.876343,1249.277466,2698.529541,718.2631226,837.6651001,787.2144775,2376.915527
19-09-2022,1142.359863,1261.297974,2716.557373,723.0026855,844.2269897,795.9912109,2424.95874
20-09-2022,1142.54248,1259.710449,2726.872314,731.711792,880.0283813,810.6026001,2429.001465
21-09-2022,1145.692505,1249.458984,2691.802734,730.5811157,873.6112671,804.4188843,2466.655518
22-09-2022,1134.89624,1241.021851,2697.364014,715.0153198,876.2166138,787.1148682,2531.668945
23-09-2022,1113.623535,1238.753784,2674.627441,695.8407593,888.8580933,766.5692139,2521.609131
26-09-2022,1085.252197,1252.180542,2685.703857,686.4579468,869.1721802,740.6378784,2501.39502
27-09-2022,1093.880005,1264.246582,2706.377441,680.2990112,865.746521,735.5514526,2518.976563
28-09-2022,1064.755493,1265.289551,2722.701172,668.6066895,885.7218628,714.5570679,2540.459961
29-09-2022,1061.491577,1268.873169,2688.304443,665.1422119,898.1220093,717.1002808,2539.002441
30-09-2022,1085.434814,1282.300049,2694.808105,683.9077759,915.4437256,731.2627563,2535.147705
03-10-2022,1081.668823,1264.427979,2677.228027,679.9862671,911.4390869,720.8403931,2465.621338
04-10-2022,1101.617676,1296.770142,2772.479736,699.1367798,911.4873047,740.8374023,2508.352295
06-10-2022,1105.68042,1320.130615,2782.16626,691.4381104,920.5100098,753.1048584,2457.630127
07-10-2022,1110.359619,1316.547119,2748.936523,688.454834,921.7163086,753.7033691,2444.185547
10-10-2022,1098.239624,1326.934937,2797.055176,680.852356,912.9347534,774.7974243,2449.732422
11-10-2022,1076.373413,1291.689819,2753.106934,673.9476318,911.6802979,783.4744873,2398.068848
12-10-2022,1084.293701,1296.134888,2781.090332,678.3502808,922.1022339,806.5632324,2436.334961
13-10-2022,1087.740112,1288.151489,2783.377441,670.5554199,934.5025024,799.8809814,2412.877197
14-10-2022,1082.216553,1337.458374,2779.654785,692.4003906,942.1258545,798.3849487,2421.715088
17-10-2022,1099.586304,1351.70166,2798.179199,696.0332031,945.6963501,811.9988403,2435.583008
18-10-2022,1118.987305,1364.175903,2827.808594,694.7341309,944.104126,814.1931152,2446.582764
19-10-2022,1138.456909,1347.619141,2807.261475,701.8554077,942.7049561,827.6573486,2428.484131
20-10-2022,1141.515503,1361.635742,2839.13916,697.1158447,946.0341187,823.6679688,2445.313232
21-10-2022,1128.276978,1361.272949,2821.244141,692.2078857,943.4769897,898.0210571,2495.142822
24-10-2022,1132.043091,1377.012939,2843.095947,703.0101929,952.4512939,907.0470581,2419.176758
25-10-2022,1114.559204,1384.679077,2843.455078,698.1263428,956.8421021,900.4645386,2355.526123
27-10-2022,1118.94165,1397.65625,2839.229004,699.8103638,976.2384644,912.7320557,2368.312988
28-10-2022,1153.179077,1387.843018,2844.489502,701.8793945,955.3462524,900.6640015,2373.248779
31-10-2022,1163.883789,1410.220947,2871.376709,720.1637573,981.3047485,903.6062622,2398.116455
01-11-2022,1154.868042,1442.641357,2931.219971,728.1271362,1000.315125,869.4467163,2415.247559
02-11-2022,1162.080566,1424.573975,2915.034424,728.5841675,1015.12793,861.2683105,2383.540527
03-11-2022,1166.417358,1403.8927,2883.605957,725.3843994,1007.64917,861.7670288,2410.0896
04-11-2022,1183.581543,1388.530884,2893.182861,720.3803101,1003.499695,865.8063354,2385.480713
07-11-2022,1189.904053,1382.523682,2907.840332,725.9859619,992.3540039,870.6434937,2397.264893
09-11-2022,1188.717163,1385.962891,2891.969238,725.7693481,978.0720215,871.3916016,2374.549072
10-11-2022,1174.337646,1377.479614,2882.616699,733.6605835,975.2736206,841.4708252,2379.091797
11-11-2022,1201.407959,1439.981689,2981.801758,775.2333984,978.0720215,848.4523315,2369.106689
14-11-2022,1195.587402,1453.921997,2999.381592,777.1100464,981.3047485,848.7515259,2326.278076
15-11-2022,1190.223755,1461.900879,2996.774414,779.0105591,980.4844971,856.3813477,2325.994141
16-11-2022,1183.399048,1469.972046,3017.231445,785.6987915,982.9934692,853.1398926,2345.255371
17-11-2022,1186.45752,1455.8479,3011.521484,778.6016235,977.8789063,855.9324951,2328.360352
18-11-2022,1185.818481,1461.35083,3006.530762,776.5566406,974.2602539,856.9298706,2350.79248
21-11-2022,1164.477173,1438.239258,2952.62207,768.5932617,968.0360107,867.7512207,2367.544922
22-11-2022,1170.936646,1453.692749,2980.902832,767.4625244,974.7427368,867.7512207,2381.07959
23-11-2022,1167.284546,1451.950195,2974.922852,769.4594116,982.0285645,872.388916,2373.176758
24-11-2022,1177.350586,1494.734375,3039.532227,781.9697876,998.8676758,876.2287598,2412.739746
25-11-2022,1194.925659,1500.099365,3048.075195,778.3610229,997.661438,885.4043579,2401.666016
28-11-2022,1235.987549,1488.864502,3053.111084,769.9887085,998.5298462,889.3439941,2390.071045
29-11-2022,1238.110107,1494.046387,3054.999268,768.8338623,1013.101318,890.1917114,2493.23877
30-11-2022,1246.852051,1499.457397,3049.108887,773.9342041,1009.434387,898.8687744,2540.704834
01-12-2022,1243.177246,1519.771729,3125.40918,779.2512207,1009.820374,901.461853,2520.355469
02-12-2022,1242.652222,1502.162842,3092.586914,773.284668,1003.59613,902.7584839,2475.160889
05-12-2022,1224.529419,1503.859619,3080.672607,776.0994873,1003.017151,896.8241577,2479.65625
06-12-2022,1228.067139,1479.234863,3044.208984,775.2333984,997.3720703,902.2597656,2512.499512
07-12-2022,1209.944336,1472.44812,3039.9375,774.8966064,982.124939,912.2333984,2562.474365
08-12-2022,1209.373535,1485.884033,3012.915039,779.2512207,946.4684448,936.868103,2560.675781
09-12-2022,1191.04541,1439.248169,2960.939941,784.8087158,958.0965576,931.2330322,2576.57666
12-12-2022,1192.871216,1418.97937,2955.274414,790.9195557,952.8373413,936.1699829,2571.844482
13-12-2022,1198.303711,1441.861938,2996.324463,793.1088257,959.8336792,942.104126,2565.266357
14-12-2022,1193.966919,1448.51123,3026.224121,799.8210449,965.2376099,939.9100342,2540.98877
15-12-2022,1177.008057,1412.834717,2972.04541,785.1695557,967.1194458,935.6713257,2520.733887
16-12-2022,1171.187744,1396.05127,2913.72998,788.9467163,958.8686523,932.6292725,2528.353271
19-12-2022,1186.571655,1382.431885,2879.379883,791.4006348,953.368103,943.7000122,2572.648926
20-12-2022,1196.843018,1382.38623,2917.057373,785.9393921,953.7540283,947.2406006,2531.429443
21-12-2022,1179.815552,1384.449829,2939.178467,778.3369141,970.4002686,929.836731,2523.526123
22-12-2022,1176.756958,1395.913818,2931.219971,775.6665039,975.2736206,917.1203613,2503.791748
23-12-2022,1142.24585,1373.031494,2903.030029,768.7376709,966.4920044,904.2045898,2480.8396
26-12-2022,1152.220215,1377.89209,2925.105225,784.0386963,965.0445557,926.2462769,2477.38501
27-12-2022,1161.646973,1389.310181,2931.040527,784.8327026,965.1410522,929.7369995,2454.479492
28-12-2022,1161.532837,1385.000122,2928.882568,784.2072144,960.1713867,922.2567749,2445.346436
29-12-2022,1161.007813,1391.786621,2939.358154,789.7406006,965.5270386,932.0807495,2430.628418
30-12-2022,1162.788086,1383.211426,2928.522217,783.413269,966.34729,931.2828369,2424.00293
02-01-2023,1175.889648,1397.702148,2932.793945,783.6779175,962.1012573,939.1120605,2421.494629
03-01-2023,1167.284546,1396.372314,2977.665771,788.8023682,973.777771,959.7574463,2406.019775
04-01-2023,1149.709595,1370.922119,2980.633057,774.7041626,968.9527588,954.9202881,2400.387939
05-01-2023,1147.655396,1352.946289,2977.440918,769.7240601,980.6292114,947.0411377,2445.440674
06-01-2023,1158.086182,1328.458984,2887.922119,767.1738892,973.3917847,937.416687,2438.578613
09-01-2023,1185.430298,1361.429688,2985.398682,768.6654663,981.2565308,956.2167969,2483.631592
10-01-2023,1167.900879,1347.947998,2955.229248,754.6154175,976.4314575,949.6342773,2502.371826
11-01-2023,1153.179077,1349.323608,2993.266846,765.4897461,992.0161743,947.2406006,2454.479492
12-01-2023,1128.276978,1357.898804,2998.347656,769.5796509,996.6964111,933.078125,2451.451416
13-01-2023,1126.451172,1379.038574,3034.496826,770.1812134,995.4901733,931.6818237,2483.584229
16-01-2023,1115.723389,1399.077881,3066.225586,762.7952271,999.2053833,910.7373657,2458.124023
17-01-2023,1131.563965,1411.917603,3107.012939,774.1508179,996.5515747,915.2752686,2524.803955
18-01-2023,1129.692139,1417.328613,3117.681152,787.815979,1003.692627,921.5585938,2542.455811
19-01-2023,1128.482544,1411.36731,3102.138672,791.0878906,1004.127075,926.2462769,2507.956543
20-01-2023,1115.061523,1399.123779,3092.942383,799.1955566,994.2839355,928.0913696,2412.361084
23-01-2023,1109.423706,1419.713257,3140.580811,805.041748,1012.570618,930.2357178,2457.461182
24-01-2023,1102.873047,1423.290039,3160.261719,815.8198853,1004.271545,907.795105,2461.342041
25-01-2023,1087.625977,1415.127563,3154.237793,793.2772217,1003.644409,889.9921875,2482.022461
27-01-2023,1066.992432,1393.254272,3137.040527,777.4708862,1006.877075,871.4414063,2472.368408
30-01-2023,1077.218018,1411.275635,3157.824463,776.6769409,1014.886597,869.5463257,2430.7229
31-01-2023,1074.524414,1406.644165,3088.895508,771.5524902,998.2886963,869.2971191,2438.862793
01-02-2023,1068.156372,1422.556274,3134.557373,783.1245728,979.3748169,854.9849854,2436.496582
02-02-2023,1062.244751,1452.500488,3182.425781,771.4802856,972.3303223,866.1553955,2493.85376
03-02-2023,1063.180664,1466.853638,3202.56665,798.1611328,992.1610718,880.2680054,2507.01001
06-02-2023,1055.169189,1439.752441,3182.012207,794.7688599,987.5290527,880.3179321,2496.456543
07-02-2023,1052.63562,1432.9198,3193.599854,795.9476318,971.1723022,876.7772217,2462.00415
08-02-2023,1073.657349,1458.691284,3237.330078,795.8515015,984.8809204,869.4467163,2444.589355
09-02-2023,1075.528809,1482.995117,3256.413574,794.1914673,978.8530273,865.4074097,2448.280273
10-02-2023,1066.672852,1475.245361,3253.378418,797.3430786,978.6585083,864.9585571,2439.572754
13-02-2023,1060.60144,1437.551147,3202.658203,797.944519,987.0684814,856.8300781,2442.88501
14-02-2023,1085.594727,1461.213135,3218.936523,805.3305054,978.8043823,868.4493408,2441.560547
15-02-2023,1110.17688,1464.698242,3237.835693,803.6945801,967.7695313,866.0057983,2412.076904
16-02-2023,1109.309448,1469.054565,3272.231689,800.7834473,967.5263672,862.46521,2391.869629
17-02-2023,1113.942871,1452.546265,3219.902344,796.765686,957.1720581,852.6412354,2380.890137
20-02-2023,1102.165527,1460.479492,3207.165283,789.2835083,957.0748291,844.5127563,2377.057129
21-02-2023,1111.158569,1448.602783,3173.780762,792.2427368,944.630127,841.8198853,2381.505615
22-02-2023,1085.959717,1432.369629,3128.303223,776.7009888,941.6647339,831.1481323,2360.588379
23-02-2023,1080.755737,1422.189453,3139.568848,771.4321899,945.5050659,842.1190186,2357.370361
24-02-2023,1088.151001,1422.143555,3127.29126,764.5514526,943.5606079,849.1505127,2351.264893
27-02-2023,1080.915527,1384.220459,3064.202148,766.4521484,938.2619019,852.0926514,2336.073975
28-02-2023,1060.236206,1364.272949,3046.728516,769.6759033,930.0464478,841.869751,2328.975342
01-03-2023,1069.982422,1372.068481,3113.726318,768.9301758,932.6715088,862.8641357,2334.275635
02-03-2023,1061.833862,1350.14917,3054.637939,762.3862305,938.5050049,843.2161865,2323.959229
03-03-2023,1088.927124,1356.706665,3073.674316,777.5189819,940.0605469,850.3972168,2338.771973
06-03-2023,1099.563354,1382.523682,3100.989014,783.0042725,938.4562988,857.2290649,2351.880859
08-03-2023,1103.512085,1368.99585,3118.049072,784.5680542,930.9215698,858.6752319,2352.117432
09-03-2023,1076.989624,1357.715454,3068.801025,784.6402588,926.2547607,865.5071411,2329.685059
10-03-2023,1060.304688,1349.598999,3063.420654,764.4071655,929.0256348,849.6491089,2333.518799
13-03-2023,1042.866577,1316.169434,3018.310791,754.7356567,927.6158447,830.1507568,2323.722412
14-03-2023,1038.963501,1302.320923,2956.692871,752.7147827,930.6298828,830.6494141,2311.749512
15-03-2023,1021.205811,1301.999878,2941.931641,741.9125366,924.9908447,821.8726807,2277.344971
16-03-2023,1016.115784,1287.738525,2929.148438,746.7242432,940.5467529,828.3555298,2327.745361
17-03-2023,1014.837708,1302.962769,2923.906738,756.7084961,931.1158447,835.1875,2316.434326
20-03-2023,1004.86322,1287.325684,2890.79834,751.4636841,934.5187988,835.3370361,2376.820801
21-03-2023,1036.110229,1275.449097,2856.58667,759.9803467,929.6575928,853.3393555,2330.821289
22-03-2023,1039.260254,1274.119385,2879.302734,758.2241821,945.067627,847.4050903,2343.835449
23-03-2023,1026.113159,1260.637451,2873.64624,752.1373901,950.512146,846.557312,2352.117432
24-03-2023,1005.79895,1266.231934,2869.830078,750.9344482,945.8453979,837.6809082,2348.047119
27-03-2023,1021.433899,1273.844116,2871.485596,754.2063599,956.151123,831.1481323,2365.273193
28-03-2023,1026.204468,1263.434692,2865.599609,760.3412476,956.8803101,830.2505493,2349.940186
29-03-2023,1020.132996,1268.891479,2886.751953,763.9981689,964.3666382,840.3737183,2395.419434
31-03-2023,1064.116455,1309.612061,2948.369629,774.463623,955.8108521,856.2316895,2423.340576
03-04-2023,1064.299072,1293.929077,2942.943359,774.9447632,951.873291,862.3155518,2400.387939
05-04-2023,1061.742676,1305.576782,2979.547119,795.7310791,969.4709473,858.2264404,2444.541504
06-04-2023,1068.863892,1304.063354,2961.980957,801.7938843,984.0057983,849.6990356,2427.978027
10-04-2023,1061.286133,1309.291138,3001.250488,797.9926758,980.6029663,845.111145,2396.649414
11-04-2023,1066.535889,1289.618774,2955.63501,800.3262939,981.2350464,851.0454102,2411.414795
12-04-2023,1071.237793,1309.933105,2981.247803,810.7196045,988.4782715,848.8013916,2393.620605
13-04-2023,1075.277832,1274.073364,2932.689941,814.3522949,975.6446533,862.0662231,2400.48291
17-04-2023,1080.73291,1154.021362,2887.303711,801.9382324,970.9778442,862.265686,2415.29541
18-04-2023,1068.361938,1154.984253,2879.256348,798.5459595,976.9085083,861.0688477,2405.073242
19-04-2023,1073.680054,1130.084351,2841.412109,801.4810791,967.8666992,871.0924072,2396.128906
20-04-2023,1070.963745,1122.013672,2855.391113,804.4644165,960.3317871,866.4546509,2359.21582
21-04-2023,1072.310547,1125.636353,2906.938965,805.7634888,961.9846191,861.916626,2364.279297
24-04-2023,1076.419067,1124.673462,2919.767822,812.2833862,951.9705811,879.968811,2365.983398
25-04-2023,1084.658813,1123.389404,2920.871338,800.7353516,945.5050659,876.0292358,2357.180908
26-04-2023,1078.290771,1125.819702,2941.242188,804.4161987,944.289856,885.3047485,2376.441895
27-04-2023,1085.115356,1142.969971,2931.861572,808.8429565,951.53302,879.071228,2336.831543
28-04-2023,1104.950073,1148.931396,2960.646973,812.0186768,960.2346802,857.7277222,2325.804443
02-05-2023,1114.331177,1171.584351,2960.785156,811.8502808,946.0397949,868.3496094,2320.504395
03-05-2023,1104.767456,1163.97229,2924.458496,814.689209,936.8521729,857.578125,2352.969238
04-05-2023,1117.503662,1168.007446,2961.980957,831.3616333,946.9634399,863.6620483,2372.608398
05-05-2023,1114.650635,1154.754883,2971.17749,782.2103882,943.5120239,863.0137329,2366.929443
08-05-2023,1128.41394,1160.716431,2989.479248,791.2562866,935.1507568,876.1289673,2381.647705
09-05-2023,1131.90625,1165.393677,3019.506104,791.2803345,930.8728638,885.9030762,2381.174316
10-05-2023,1139.689575,1158.561157,3022.770996,794.9372559,927.3241577,887.5487061,2387.705078
11-05-2023,1132.248657,1152.003662,3018.494385,795.4664917,934.3730469,893.5827637,2453.675293
12-05-2023,1134.097412,1142.006958,3011.275635,802.4916382,929.4631958,908.2439575,2483.016113
15-05-2023,1136.334229,1154.067139,2993.571289,806.3410034,926.5465088,913.3803101,2519.787598
16-05-2023,1120.151367,1159.524292,2996.422852,801.7174072,914.8309326,915.375061,2532.706787
17-05-2023,1113.532227,1143.566162,2950.945068,797.4102173,909.9697266,912.3829956,2519.313965
18-05-2023,1111.13562,1142.740723,2942.805908,800.5980225,903.8446045,912.2832031,2486.944336
19-05-2023,1114.741821,1163.743042,2963.958252,801.5228271,900.1499634,921.6084595,2500.100342
22-05-2023,1120.699097,1185.662231,3033.714844,798.6757202,911.4281006,915.1256714,2496.929688
23-05-2023,1120.493652,1192.311401,3032.197754,796.8018799,905.7403564,913.7294312,2487.654297
24-05-2023,1113.965942,1191.027588,3037.991455,786.3868408,925.7199707,915.2752686,2475.018799
25-05-2023,1113.828979,1196.255127,3028.932861,783.3693237,918.7684937,918.616394,2458.265869
26-05-2023,1144.208862,1208.269531,3061.489014,786.3868408,942.977356,924.5008545,2510.41748
29-05-2023,1150.645264,1205.472168,3053.625977,795.9744873,941.567627,927.3432617,2508.476563
30-05-2023,1150.348633,1214.139038,3049.809082,796.5828857,932.9631348,934.9731445,2514.392578
31-05-2023,1127.500977,1209.049072,3025.254639,783.9777222,948.276001,912.4328003,2524.803955
01-06-2023,1124.465332,1210.149658,3056.98291,780.6439209,960.2831421,917.2700195,2553.529785
02-06-2023,1120.790405,1207.361206,3040.060791,781.8606567,971.8529053,923.6530762,2571.32373
05-06-2023,1130.856201,1212.473267,3024.702393,780.838623,980.7487793,948.3376465,2551.54248
06-06-2023,1131.814941,1188.772217,2972.648926,778.4051514,985.6586914,965.6418457,2547.141113
07-06-2023,1140.397095,1198.020264,3011.827393,782.4446411,986.4365234,974.1692505,2570.850586
